"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","CMD_harvest","branch_number","CMD_1mon","CMD_3mon","CMD_6mon","height_1st_branch","yield_ha","root_weight_plot","vigor1_5","root_number_commercial","planted_number_plot","plant_type","height","harvest_number","root_type1_5","root_rot_number","germinated_number_plot","starch_content","root_peduncle1_3","root_shape1_6","carotenoid1_8","harvest_number_plan","germination_perc","yield_ha_v2","starch_yield_ha"
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0371_76",2,76,7,10,"test"," (Operator: lizbethpino, Time: )","VH21-0371","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,375,18.4375,11.8,NA,31,10,1,375,7,2,0,10,27,2,3,1,8,100,18.4375,4.978125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0402_106",2,106,10,5,"test"," (Operator: lizbethpino, Time: )","VH21-0402","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,NA,1,1,205,45.3125,29,NA,90,10,1,290,8,1,1,10,28.7,1,2,1,8,100,45.3125,13.0046875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0421_110",2,110,10,1,"test"," (Operator: lizbethpino, Time: )","VH21-0421","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,2,400,20.3125,13,NA,45,10,2,400,8,1,2,10,34,1,1,1,8,100,20.3125,6.90625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0427_80",2,80,8,9,"test"," (Operator: lizbethpino, Time: )","VH21-0427","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,285,25,16,NA,47,10,1,285,8,2,0,10,33,1,1,1,8,100,25,8.25
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0439_100",2,100,10,11,"test"," (Operator: lizbethpino, Time: )","VH21-0439","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,325,22.1875,14.2,NA,30,10,1,325,5,1,1,10,24.7,1,2,1,8,100,22.1875,5.4803125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0447_109",2,109,10,2,"test"," (Operator: lizbethpino, Time: )","VH21-0447","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,NA,1,1,250,21.875,14,NA,39,10,2,300,7,2,3,10,29,1,3,1,8,100,21.875,6.34375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0477_83",2,83,8,6,"test"," (Operator: lizbethpino, Time: )","VH21-0477","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,NA,1,1,185,25,16,NA,47,10,2,305,8,1,1,10,31.5,1,2,1,8,100,25,7.875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0500_64",2,64,6,3,"test"," (Operator: lizbethpino, Time: )","VH21-0500","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,365,44.375,28.4,NA,79,10,1,365,8,1,4,10,27.4,1,3,1,8,100,44.375,12.15875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0529_86",2,86,8,3,"test"," (Operator: lizbethpino, Time: )","VH21-0529","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,405,21.25,13.6,NA,43,10,1,405,8,2,4,10,27.8,1,1,1,8,100,21.25,5.9075
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0600_96",2,96,9,8,"test"," (Operator: lizbethpino, Time: )","VH21-0600","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,NA,1,1,270,10.9375,7,NA,23,10,2,390,3,3,1,10,28.5,1,3,1,8,100,10.9375,3.1171875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0628_67",2,67,7,1,"test"," (Operator: lizbethpino, Time: )","VH21-0628","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,260,15.9375,10.2,NA,54,10,1,260,4,1,0,10,26.8,1,3,1,8,100,15.9375,4.27125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0681_97",2,97,9,9,"test"," (Operator: lizbethpino, Time: )","VH21-0681","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,410,31.875,20.4,NA,55,10,1,410,8,1,1,10,25.2,1,2,1,8,100,31.875,8.0325
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0708_95",2,95,9,7,"test"," (Operator: lizbethpino, Time: )","VH21-0708","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,315,46.5625,29.8,NA,92,10,1,315,8,1,0,10,26.5,1,2,1,8,100,46.5625,12.3390625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0729_84",2,84,8,5,"test"," (Operator: lizbethpino, Time: )","VH21-0729","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,400,30.3125,19.4,NA,57,10,1,400,6,1,1,9,27.4,2,2,1,8,90,30.3125,8.305625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0737_98",2,98,9,10,"test"," (Operator: lizbethpino, Time: )","VH21-0737","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,NA,1,1,305,15.9375,10.2,NA,34,10,1,400,5,2,1,10,26,2,2,2,8,100,15.9375,4.14375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0779_60",2,60,6,7,"test"," (Operator: lizbethpino, Time: )","VH21-0779","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,NA,1,1,150,40.625,26,NA,91,10,3,295,8,1,3,10,31,1,2,1,8,100,40.625,12.59375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-1041_58",2,58,6,9,"test"," (Operator: lizbethpino, Time: )","VH21-1041","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,NA,1,1,190,9.375,6,NA,12,10,2,310,5,3,0,7,21.8,3,5,1,8,70,9.375,2.04375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-1081_75",2,75,7,9,"test"," (Operator: lizbethpino, Time: )","VH21-1081","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,250,36.5625,23.4,NA,62,10,1,290,7,1,1,10,25,1,3,1,8,100,36.5625,9.140625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-1087_65",2,65,6,2,"test"," (Operator: lizbethpino, Time: )","VH21-1087","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,NA,1,1,200,40.625,26,NA,86,10,1,320,8,1,0,10,31,1,2,1,8,100,40.625,12.59375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-1088_89",2,89,9,1,"test"," (Operator: lizbethpino, Time: )","VH21-1088","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,295,32.8125,21,NA,67,10,1,295,8,2,0,10,23.7,1,2,1,8,100,32.8125,7.7765625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-1093_82",2,82,8,7,"test"," (Operator: lizbethpino, Time: )","VH21-1093","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,375,11.5625,7.4,NA,27,10,1,375,8,3,1,10,29.1,2,2,1,8,100,11.5625,3.3646875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-1140_93",2,93,9,5,"test"," (Operator: lizbethpino, Time: )","VH21-1140","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,270,37.5,24,NA,59,10,2,270,7,1,1,10,27,2,2,1,8,100,37.5,10.125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-1145_70",2,70,7,4,"test"," (Operator: lizbethpino, Time: )","VH21-1145","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,230,33.4375,21.4,NA,71,10,1,230,8,1,0,10,27.7,2,3,1,8,100,33.4375,9.2621875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_CR24-16_129",3,129,12,4,"check"," (Operator: lizbethpino, Time: )","CR24-16","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,300,17.5,11.2,NA,43,10,3,300,8,2,0,10,24.3,2,1,1,8,100,17.5,4.2525
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","202304DMPYT_dona_rep3_IBA980581_117",3,117,11,7,"check"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA980581","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,NA,1,1,120,22.8125,14.6,NA,45,10,4,360,8,1,0,10,22.7,1,1,1,8,100,22.8125,5.1784375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_KM505_149",3,149,14,6,"test"," (Operator: lizbethpino, Time: )","KM505","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,0,NA,2,2,320,40.625,26,NA,79,10,1,320,8,1,0,10,32,1,3,1,8,100,40.625,13
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_KU50_135",3,135,13,3,"test"," (Operator: lizbethpino, Time: )","KU50_is_KM94","check_released",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,280,45,28.8,NA,82,10,2,280,8,1,2,10,29.2,1,2,1,8,100,45,13.14
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai","GBAZEKOUTE,OBAMA,TME 419","202304DMPYT_dona_rep3_TMEB419_162",3,162,15,8,"check"," (Operator: lizbethpino, Time: )","TMEB419","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,420,47.1875,30.2,NA,65,10,1,420,7,1,2,10,26.9,1,3,1,8,100,47.1875,12.6934375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VF21-0005_144",3,144,14,11,"test"," (Operator: lizbethpino, Time: )","VF21-0005","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,310,28.75,18.4,NA,72,10,3,310,8,1,1,10,26.3,1,2,1,8,100,28.75,7.56125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VF21-0015_124",3,124,12,9,"test"," (Operator: lizbethpino, Time: )","VF21-0015","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,NA,1,1,250,23.75,15.2,NA,48,10,2,360,7,1,0,10,22,1,3,1,8,100,23.75,5.225
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VF21-0017_141",3,141,13,9,"test"," (Operator: lizbethpino, Time: )","VF21-0017","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,NA,1,1,190,23.4375,15,NA,57,10,3,400,7,2,2,10,28,2,2,1,8,100,23.4375,6.5625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VF21-0055_112",3,112,11,2,"test"," (Operator: lizbethpino, Time: )","VF21-0055","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,NA,1,1,50,35.625,22.8,NA,56,10,5,240,8,1,1,10,32,1,2,1,8,100,35.625,11.4
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VF21-0080_150",3,150,14,5,"test"," (Operator: lizbethpino, Time: )","VF21-0080","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",NA,NA,NA,1,1,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,8,100,NA,NA
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VF21-0084_143",3,143,13,11,"test"," (Operator: lizbethpino, Time: )","VF21-0084","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,NA,1,1,170,35.9375,23,NA,62,10,4,360,8,2,1,10,29,1,3,1,8,100,35.9375,10.421875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VF21-0109_148",3,148,14,7,"test"," (Operator: lizbethpino, Time: )","VF21-0109","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,420,8.4375,5.4,NA,21,10,2,420,2,1,1,10,27.3,1,3,1,8,100,8.4375,2.3034375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VF21-0142_114",3,114,11,4,"test"," (Operator: lizbethpino, Time: )","VF21-0142","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,NA,1,1,280,26.25,16.8,NA,40,10,2,400,8,2,1,10,26,3,3,1,8,100,26.25,6.825
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VF21-0146_155",3,155,15,1,"test"," (Operator: lizbethpino, Time: )","VF21-0146","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,NA,1,1,255,25,16,NA,42,10,2,310,7,2,1,10,26,2,2,1,8,100,25,6.5
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VF21-0148_118",3,118,11,8,"test"," (Operator: lizbethpino, Time: )","VF21-0148","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,360,13.4375,8.6,NA,31,10,3,360,5,1,2,9,19.4,1,2,1,8,90,13.4375,2.606875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VF21-0149_134",3,134,13,2,"test"," (Operator: lizbethpino, Time: )","VF21-0149","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,270,23.4375,15,NA,49,10,1,270,8,2,3,10,23.2,1,2,1,8,100,23.4375,5.4375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VF21-0172_115",3,115,11,5,"test"," (Operator: lizbethpino, Time: )","VF21-0172","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,NA,1,1,170,27.5,17.6,NA,53,10,3,430,8,2,0,10,30,2,2,1,8,100,27.5,8.25
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VF21-0184_138",3,138,13,6,"test"," (Operator: lizbethpino, Time: )","VF21-0184","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,400,8.125,5.2,NA,23,10,2,400,4,2,2,10,21,1,3,1,8,100,8.125,1.70625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VF21-0197_164",3,164,15,10,"test"," (Operator: lizbethpino, Time: )","VF21-0197","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,NA,1,1,100,40.625,26,NA,71,10,5,290,8,1,4,10,26.2,3,2,1,8,100,40.625,10.64375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VF21-0200_163",3,163,15,9,"test"," (Operator: lizbethpino, Time: )","VF21-0200","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",NA,NA,NA,1,1,NA,4.0625,2.6,NA,10,10,NA,NA,1,2,0,7,23.4,1,3,1,8,70,4.0625,0.950625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VF21-0202_121",3,121,11,11,"test"," (Operator: lizbethpino, Time: )","VF21-0202","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,NA,1,1,150,10.625,6.8,NA,22,10,3,320,7,3,2,10,22.8,2,2,1,8,100,10.625,2.4225
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0016_126",3,126,12,7,"test"," (Operator: lizbethpino, Time: )","VH21-0016","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,490,28.75,18.4,NA,56,10,3,490,7,2,3,10,25.7,1,2,1,8,100,28.75,7.38875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0019_123",3,123,12,10,"test"," (Operator: lizbethpino, Time: )","VH21-0019","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,NA,1,1,290,16.25,10.4,NA,33,10,2,360,6,2,0,10,21.3,2,1,1,8,100,16.25,3.46125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0041_154",3,154,14,1,"test"," (Operator: lizbethpino, Time: )","VH21-0041","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,NA,1,1,120,45.625,29.2,NA,74,10,4,250,8,1,1,10,24.5,1,2,1,8,100,45.625,11.178125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0061_139",3,139,13,7,"test"," (Operator: lizbethpino, Time: )","VH21-0061","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,4,1,490,44.0625,28.2,NA,74,10,2,490,7,1,1,10,26.2,1,2,1,8,100,44.0625,11.544375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0072_128",3,128,12,5,"test"," (Operator: lizbethpino, Time: )","VH21-0072","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,NA,1,1,170,32.5,20.8,NA,51,10,3,340,8,1,1,10,29.7,2,3,1,8,100,32.5,9.6525
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0095_125",3,125,12,8,"test"," (Operator: lizbethpino, Time: )","VH21-0095","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,NA,1,1,300,25.3125,16.2,NA,52,10,2,360,8,2,0,10,25,1,2,1,8,100,25.3125,6.328125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0097_137",3,137,13,5,"test"," (Operator: lizbethpino, Time: )","VH21-0097","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,NA,1,1,120,45,28.8,NA,82,10,4,350,8,1,1,10,23.5,1,2,1,8,100,45,10.575
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0127_133",3,133,13,1,"test"," (Operator: lizbethpino, Time: )","VH21-0127","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,NA,1,1,180,24.6875,15.8,NA,51,10,4,330,8,1,0,10,23.4,1,3,1,8,100,24.6875,5.776875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0172_132",3,132,12,1,"test"," (Operator: lizbethpino, Time: )","VH21-0172","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,200,33.125,21.2,NA,62,10,1,200,6,1,1,10,23,1,3,1,8,100,33.125,7.61875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0201_146",3,146,14,9,"test"," (Operator: lizbethpino, Time: )","VH21-0201","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,NA,1,1,200,19.6875,12.6,NA,42,10,3,450,7,2,2,10,22.3,3,2,1,8,100,19.6875,4.3903125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0203_159",3,159,15,5,"test"," (Operator: lizbethpino, Time: )","VH21-0203","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,240,48.75,31.2,NA,81,10,2,240,8,1,3,10,23,1,2,1,8,100,48.75,11.2125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0371_158",3,158,15,4,"test"," (Operator: lizbethpino, Time: )","VH21-0371","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,280,16.5625,10.6,NA,50,10,2,280,7,3,1,10,25.4,3,2,1,8,100,16.5625,4.206875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0402_127",3,127,12,6,"test"," (Operator: lizbethpino, Time: )","VH21-0402","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,NA,1,1,140,38.125,24.4,NA,81,10,3,375,8,1,3,10,29,1,2,1,8,100,38.125,11.05625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0421_157",3,157,15,3,"test"," (Operator: lizbethpino, Time: )","VH21-0421","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,290,22.8125,14.6,NA,51,10,1,290,8,2,0,10,32.5,1,2,1,8,100,22.8125,7.4140625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0427_136",3,136,13,4,"test"," (Operator: lizbethpino, Time: )","VH21-0427","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,250,16.875,10.8,NA,36,10,2,250,8,2,1,10,29.9,1,1,1,8,100,16.875,5.045625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0439_140",3,140,13,8,"test"," (Operator: lizbethpino, Time: )","VH21-0439","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",NA,NA,NA,1,1,NA,9.375,6,NA,12,10,1,NA,3,3,1,10,22,2,3,1,8,100,9.375,2.0625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0447_111",3,111,11,1,"test"," (Operator: lizbethpino, Time: )","VH21-0447","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,NA,1,1,250,33.4375,21.4,NA,52,10,2,320,8,1,0,10,31,1,3,1,8,100,33.4375,10.365625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0477_131",3,131,12,2,"test"," (Operator: lizbethpino, Time: )","VH21-0477","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,NA,1,1,180,27.8125,17.8,NA,54,10,2,280,8,1,0,10,30.8,2,3,1,8,100,27.8125,8.56625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0500_151",3,151,14,4,"test"," (Operator: lizbethpino, Time: )","VH21-0500","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,NA,1,1,270,24.6875,15.8,NA,48,10,2,300,8,2,2,10,26.5,1,3,1,8,100,24.6875,6.5421875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0529_122",3,122,12,11,"test"," (Operator: lizbethpino, Time: )","VH21-0529","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,480,28.125,18,NA,47,10,2,480,8,2,3,10,27.6,1,2,1,8,100,28.125,7.7625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep3_VH21-0600_161",3,161,15,7,"test"," (Operator: lizbethpino, Time: )","VH21-0600","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",NA,NA,NA,1,1,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,8,100,NA,NA
